,cls,duration,pps,bps,max_flowiat,mean_flowiat,has_active,has_std_active,has_fiat,has_biat,has_min_flowiat,has_std_flowiat,has_mean_fiat,has_mean_biat
3992,5,14996441.0,101.4240645497,13136.9836349838,20202.0,9866.0796052632,0,0,1,1,1,1,1,1
3993,5,14995342.0,101.5648726118,13350.6124768611,20616.0,9852.3929040736,0,0,1,1,1,1,1,1
3994,5,14982465.0,102.2528669348,13544.7004214594,20403.0,9786.0646636186,0,0,1,1,1,1,1,1
3995,5,14983168.0,101.5139121446,13127.3973568207,20462.0,9857.3473684211,0,0,1,1,1,1,1,1
3996,5,14999290.0,101.8714885838,12923.6117176213,20244.0,9822.7177472168,0,0,1,1,1,1,1,1
3997,5,14987407.0,101.8855363039,13209.4230843267,20285.0,9821.3676277851,0,0,1,1,1,1,1,1
3998,5,325670.0,12.282371726,650.965701477,200252.0,108556.666666667,0,0,1,1,1,1,0,0
3999,5,14999495.0,102.136771938,13335.1156155591,20294.0,9797.1881123449,0,0,1,1,1,1,1,1
4000,5,14999127.0,101.6725840111,12854.814816889,20261.0,9841.9468503937,0,0,1,1,1,1,1,1
4001,5,14999768.0,101.7349068332,13503.0088465368,20731.0,9835.913442623,0,0,1,1,1,1,1,1
4002,5,14996734.0,101.6888077097,13240.0161261779,20625.0,9840.37664042,0,0,1,1,1,1,1,1
4003,5,14999704.0,101.3353330172,12583.4483133801,20508.0,9874.7228439763,0,0,1,1,1,1,1,1
4004,5,14986655.0,100.6228541326,12040.9123983971,20374.0,9944.694757797,0,0,1,1,1,1,1,1
4005,5,14999580.0,101.136165146,12554.2181847758,20380.0,9894.1820580475,0,0,1,1,1,1,1,1
4006,5,14998577.0,101.8096583429,13354.0001828173,20253.0,9828.6874180865,0,0,1,1,1,1,1,1
4007,5,344094.0,11.6247304516,616.1107139328,199472.0,114698.0,0,0,1,1,1,1,0,0
4008,5,14993571.0,101.8436501885,13025.3826790162,17878.0,9825.4069462648,0,0,1,1,1,1,1,1
4009,5,14998574.0,101.8763517118,13175.0525083251,18084.0,9822.248853962,0,0,1,1,1,1,1,1
4010,5,14991182.0,102.0599976706,13080.1560544059,17851.0,9804.566383257,0,0,1,1,1,1,1,1
4011,5,14996394.0,102.0245266962,12991.3231140766,18226.0,9807.975147155,0,0,1,1,1,1,1,1
4012,5,14999304.0,102.0714027798,13074.8066710295,18219.0,9803.4666666667,0,0,1,1,1,1,1,1
4013,5,14989015.0,101.6077440712,12666.0090739785,18897.0,9848.2358738502,0,0,1,1,1,1,1,1
4014,5,14996472.0,101.8239489928,13386.2151044592,18969.0,9827.3079947575,0,0,1,1,1,1,1,1
4015,5,368111.0,10.8662876143,575.9132435597,199593.0,122703.666666667,0,0,1,1,1,1,0,0
4016,5,6872478.0,102.1465619824,13006.953241611,18215.0,9803.820256776,0,0,1,1,1,1,1,1
4017,5,199858.0,10.0071050446,620.4405127641,199858.0,199858.0,0,0,0,0,1,0,0,0
4018,5,14987184.0,113.4302481373,15530.6694039387,21944.0,8821.1795173632,0,0,1,1,1,1,1,1
4019,5,14997578.0,113.2849584113,15535.975208797,35490.0,8832.495877503,0,0,1,1,1,1,1,1
4020,5,14998433.0,113.0784795985,15527.9554870832,22792.0,8848.6330383481,0,0,1,1,1,1,1,1
4021,5,14994256.0,113.1099802484,15542.3516845384,37109.0,8846.1687315634,0,0,1,1,1,1,1,1
4022,5,14996147.0,113.2957685731,15505.1160808173,36186.0,8831.6531213192,0,0,1,1,1,1,1,1
4023,5,14998589.0,113.6106869786,15567.5977253594,35044.0,8807.1573693482,0,0,1,1,1,1,1,1
4024,5,14983512.0,113.1910863087,15572.5173110283,26048.0,8839.8300884956,0,0,1,1,1,1,1,1
4025,5,14996034.0,113.5633594856,15558.4469867166,24980.0,8810.8307873091,0,0,1,1,1,1,1,1
4026,5,14986772.0,113.8337194961,15640.1925644829,25973.0,8789.895601173,0,0,1,1,1,1,1,1
4027,5,14995831.0,86.2906497146,11768.0707391274,98674.0,11597.7037896365,0,0,1,1,1,1,1,1
4028,5,14999455.0,187.2734709361,25727.0680834737,25081.0,5341.6862535613,0,0,1,1,1,1,1,1
4029,5,14988329.0,103.2136404265,14080.0218623437,26239.0,9694.9087968952,0,0,1,1,1,1,1,1
4030,5,14985445.0,97.6947965176,13389.0585164471,26850.0,10242.956254272,0,0,1,1,1,1,1,1
4031,5,14990518.0,98.3288235937,13441.6302358598,25621.0,10176.8621860149,0,0,1,1,1,1,1,1
4032,5,14996945.0,98.2200041408,13437.4034178294,26410.0,10188.1419836957,0,0,1,1,1,1,1,1
4033,5,14984386.0,98.9029513789,13495.9150144691,25632.0,10117.748818366,0,0,1,1,1,1,1,1
4034,5,13790598.0,98.4728871076,13434.1527466757,27632.0,10162.5630066323,0,0,1,1,1,1,1,1
4035,5,14999348.0,113.4715988988,15473.5392498394,22861.0,8817.9588477366,0,0,1,1,1,1,1,1
4036,5,14997352.0,113.2866655394,15482.3331478784,22128.0,8832.3627797409,0,0,1,1,1,1,1,1
4037,5,14990348.0,112.9393393669,15539.0655373711,23550.0,8859.5437352246,0,0,1,1,1,1,1,1
4038,5,14999934.0,113.2004980822,15539.4017067008,22600.0,8839.0889805539,0,0,1,1,1,1,1,1
4039,5,14997938.0,113.4822666956,15545.4703173196,27665.0,8817.1299235744,0,0,1,1,1,1,1,1
4040,5,14986653.0,113.3675411047,15558.8442596222,21889.0,8826.0618374558,0,0,1,1,1,1,1,1
4041,5,14999748.0,113.6019085121,15555.9946740439,21919.0,8807.8379330593,0,0,1,1,1,1,1,1
4042,5,14999995.0,113.0000376667,15524.0718413573,21446.0,8854.7786304605,0,0,1,1,1,1,1,1
4043,5,14994056.0,113.0447958845,15522.150911001,21264.0,8851.2727272727,0,0,1,1,1,1,1,1
4044,5,14994241.0,113.5769393062,15528.8953939049,28941.0,8809.7773207991,0,0,1,1,1,1,1,1
4045,5,14999386.0,113.40464203,15568.6372762192,35980.0,8823.1682352941,0,0,1,1,1,1,1,1
4046,5,14999722.0,113.2020980122,15589.4222572925,37389.0,8838.9640542133,0,0,1,1,1,1,1,1
4047,5,14987071.0,113.3643792039,15546.1997878038,26552.0,8826.3080094229,0,0,1,1,1,1,1,1
4048,5,14981864.0,112.9365478154,15570.7594195222,22807.0,8859.765819042,0,0,1,1,1,1,1,1
4049,5,14999629.0,113.4028048294,15617.9196165452,27021.0,8823.3111764706,0,0,1,1,1,1,1,1
4050,5,14998252.0,113.0131698014,15556.9462361347,22272.0,8853.7497048406,0,0,1,1,1,1,1,1
4051,5,14999769.0,113.4684140802,15505.9721253041,35572.0,8818.2063492064,0,0,1,1,1,1,1,1
4052,5,14991298.0,113.5325306721,15592.7792243207,40167.0,8813.2263374486,0,0,1,1,1,1,1,1
4053,5,14998182.0,113.413745746,15499.8785852845,39144.0,8822.46,0,0,1,1,1,1,1,1
4054,5,14990367.0,113.3394532636,15534.1760478579,22883.0,8828.2491166078,0,0,1,1,1,1,1,1
4055,5,14998936.0,113.1413588271,15520.4342494694,22309.0,8843.712264151,0,0,1,1,1,1,1,1
4056,5,14999030.0,113.073978784,15501.3357530454,22830.0,8848.9852507375,0,0,1,1,1,1,1,1
4057,5,14999314.0,113.3385166815,15587.9795569317,24493.0,8828.3190111831,0,0,1,1,1,1,1,1
4058,5,14981062.0,113.543352267,15536.0814874139,25873.0,8812.3894117647,0,0,1,1,1,1,1,1
4059,5,14998979.0,113.4077192854,15571.9265958036,26257.0,8822.9288235294,0,0,1,1,1,1,1,1
4060,5,14992698.0,113.2551325985,15550.4366192129,30257.0,8834.8249852681,0,0,1,1,1,1,1,1
4061,5,14992382.0,113.0574180941,15527.9527962935,23018.0,8850.2845336482,0,0,1,1,1,1,1,1
4062,5,14992947.0,113.7201378755,15549.9115684195,42015.0,8798.6778169014,0,0,1,1,1,1,1,1
4063,5,14999561.0,113.2699817015,15523.2543139096,22383.0,8833.6637220259,0,0,1,1,1,1,1,1
4064,5,14996656.0,113.6253308738,15556.6014183429,23865.0,8806.0223135643,0,0,1,1,1,1,1,1
4065,5,14986591.0,113.2345574787,15501.9243535771,22003.0,8836.4333726415,0,0,1,1,1,1,1,1
4066,5,14998091.0,113.6144593335,15582.5164682625,33480.0,8806.8649442161,0,0,1,1,1,1,1,1
4067,5,14996471.0,113.5600502278,15571.5301286549,22955.0,8811.0875440658,0,0,1,1,1,1,1,1
4068,5,14986343.0,113.4366135888,15506.9185324265,28529.0,8820.6845203061,0,0,1,1,1,1,1,1
4069,5,14983815.0,113.5892294452,15550.5790748217,27960.0,8808.8271604938,0,0,1,1,1,1,1,1
4070,5,14984591.0,112.9827300592,15517.9410635899,22272.0,8856.1412529551,0,0,1,1,1,1,1,1
4071,5,14998248.0,112.813176579,15475.4742020535,22139.0,8869.4547604968,0,0,1,1,1,1,1,1
4072,5,14996152.0,113.4290983447,15510.4456129813,22583.0,8821.265882353,0,0,1,1,1,1,1,1
4073,5,14993654.0,113.1145216503,15558.7157073252,35309.0,8845.8135693215,0,0,1,1,1,1,1,1
4074,5,14997828.0,113.2163937338,15559.1196271887,42332.0,8837.8479670006,0,0,1,1,1,1,1,1
4075,5,14999265.0,114.2055960742,15607.4981007403,44570.0,8761.2529205608,0,0,1,1,1,1,1,1
4076,5,14996504.0,113.5598003375,15545.4231199485,35067.0,8811.10693302,0,0,1,1,1,1,1,1
4077,5,14987260.0,113.2962262615,15514.1099840798,22132.0,8831.6205067767,0,0,1,1,1,1,1,1
4078,5,14995139.0,113.436761073,15500.8233001375,21883.0,8820.67,0,0,1,1,1,1,1,1
4079,5,14994072.0,113.3781403744,15558.4153524139,21745.0,8825.2336668629,0,0,1,1,1,1,1,1
4080,5,14998525.0,112.8110930908,15441.1850498632,21750.0,8869.6185688942,0,0,1,1,1,1,1,1
4081,5,14989687.0,113.5447324551,15486.8477240385,22269.0,8812.2792475015,0,0,1,1,1,1,1,1
4082,5,14996510.0,112.8929330891,15441.9928370001,28452.0,8863.1855791962,0,0,1,1,1,1,1,1
4083,5,14998048.0,113.1480576672,15489.5490399817,33800.0,8843.1886792453,0,0,1,1,1,1,1,1
4084,5,14998629.0,113.6103839891,15526.5524602282,29084.0,8807.1808573106,0,0,1,1,1,1,1,1
4085,5,14986879.0,113.0989314053,15502.2937063814,22878.0,8847.0360094451,0,0,1,1,1,1,1,1
4086,5,14985065.0,113.3795549102,15527.927306288,23407.0,8825.1266195524,0,0,1,1,1,1,1,1
4087,5,14992025.0,113.5270252017,15568.8107510493,24379.0,8813.6537330982,0,0,1,1,1,1,1,1
4088,5,14998764.0,113.40934493,15468.6746187886,21761.0,8822.8023529412,0,0,1,1,1,1,1,1
4089,5,14988289.0,113.088291799,15488.5591010422,21897.0,8847.8683589138,0,0,1,1,1,1,1,1
4090,5,14986243.0,113.3706426621,15613.5864072136,29078.0,8825.820376914,0,0,1,1,1,1,1,1
4091,5,14995257.0,113.3024929149,15544.7819267119,39993.0,8831.128975265,0,0,1,1,1,1,1,1
4092,5,14995339.0,113.0351237808,15496.7486897095,25731.0,8852.0301062574,0,0,1,1,1,1,1,1
4093,5,14985315.0,113.3109314018,15545.4189651669,22479.0,8830.4743665292,0,0,1,1,1,1,1,1
4094,5,14997341.0,113.0867131714,15533.9536521841,21233.0,8847.9887905605,0,0,1,1,1,1,1,1
4095,5,14993480.0,113.6493996057,15526.6155689006,23217.0,8804.1573693482,0,0,1,1,1,1,1,1
4096,5,14992531.0,113.3230940126,15555.478924806,30058.0,8829.523557126,0,0,1,1,1,1,1,1
4097,5,14988047.0,113.2902772456,15480.8028023931,37251.0,8832.0842663524,0,0,1,1,1,1,1,1
4098,5,14991264.0,113.2659660987,15450.3983119769,37285.0,8833.9799646435,0,0,1,1,1,1,1,1
4099,5,14999218.0,112.9392212314,15467.2063570247,24062.0,8859.5499113999,0,0,1,1,1,1,1,1
4100,5,14982739.0,113.1969261428,15485.8200493248,23379.0,8839.3740412979,0,0,1,1,1,1,1,1
4101,5,14999247.0,112.8056628443,15403.7065994046,22620.0,8870.0455351863,0,0,1,1,1,1,1,1
4102,5,14994122.0,113.5111479018,15506.8766280546,31597.0,8814.886537331,0,0,1,1,0,1,1,1
4103,5,14985987.0,113.3725793303,15476.6582941784,22800.0,8825.6696113074,0,0,1,1,0,1,1,1
4104,5,14991556.0,113.463872596,15480.047568111,30486.0,8818.5623529412,0,0,1,1,1,1,1,1
4105,5,14982198.0,113.2010136296,15485.8452678305,23417.0,8839.0548672566,0,0,1,1,1,1,1,1
4106,5,14992092.0,113.1263068556,15490.7667322212,36813.0,8844.8920353982,0,0,1,1,1,1,1,1
4107,5,14999246.0,112.4723202753,15391.1069929782,23126.0,8896.349940688,0,0,1,1,1,1,1,1
4108,5,14995098.0,113.3703827744,15468.9885988074,28617.0,8825.8375515009,0,0,1,1,1,1,1,1
4109,5,14996809.0,113.2907673893,15498.9638129018,27797.0,8832.042991755,0,0,1,1,1,1,1,1
4110,5,14999661.0,113.4692310713,15511.2838883492,21325.0,8818.1428571429,0,0,1,1,1,1,1,1
4111,5,14992204.0,113.3255657407,15480.5791063142,40898.0,8829.3309776207,0,0,1,1,1,1,1,1
4112,5,14981840.0,112.8699812573,15426.5430681412,26674.0,8864.9940828402,0,0,1,1,1,1,1,1
4113,5,14999343.0,113.3382975508,15563.0816629768,37983.0,8828.3360800471,0,0,1,1,1,1,1,1
4114,5,14995786.0,113.2984959908,15489.0847335378,30131.0,8831.4405182568,0,0,1,1,1,1,1,1
4115,5,14995940.0,113.364017194,15489.6592010904,23647.0,8826.3331371395,0,0,1,1,1,1,1,1
4116,5,14994967.0,113.5047512942,15518.2735647234,23610.0,8815.3833039389,0,0,1,1,1,1,1,1
4117,5,14992562.0,113.3895594362,15522.7638878532,27997.0,8824.3449087699,0,0,1,1,1,1,1,1
4118,5,14997814.0,113.1498230342,15467.7208291822,22223.0,8843.0507075472,0,0,1,1,1,1,1,1
4119,5,14994093.0,113.2445957218,15466.8908616213,21505.0,8835.6470241603,0,0,1,1,1,1,1,1
4120,5,14998787.0,113.6758592545,15528.1890462209,30568.0,8802.1050469484,0,0,1,1,1,1,1,1
4121,5,14984426.0,113.1174460737,15544.9397928222,21938.0,8845.5879574971,0,0,1,1,1,1,1,1
4122,5,14985616.0,113.1751941328,15515.8786932749,28074.0,8841.0713864307,0,0,1,1,1,1,1,1
4123,5,14998036.0,113.6148759744,15521.8323252458,30437.0,8806.8326482678,0,0,1,1,1,1,1,1
4124,5,14988249.0,113.5556261442,15532.5014950045,22811.0,8811.4338624339,0,0,1,1,1,1,1,1
4125,5,14995225.0,113.3027347039,15551.3505132467,29919.0,8831.1101295642,0,0,1,1,1,1,1,1
4126,5,14990274.0,113.8071258738,15617.3929842777,27956.0,8791.9495601173,0,0,1,1,1,1,1,1
4127,5,14998235.0,112.813274362,15523.226566326,26583.0,8869.447072738,0,0,1,1,1,1,1,1
4128,5,14998704.0,113.5431434609,15590.5470232628,25848.0,8812.3995299648,0,0,1,1,1,1,1,1
4129,5,14992081.0,113.5266011436,15569.8865287614,21386.0,8813.6866549089,0,0,1,1,1,1,1,1
4130,5,14989534.0,113.6793178494,15580.8712932637,41569.0,8801.8402818556,0,0,1,1,1,1,1,1
4131,5,14990418.0,113.6726140659,15498.7005699241,28703.0,8802.359365825,0,0,1,1,1,1,1,1
4132,5,14987508.0,113.4945182348,15529.2661061465,30058.0,8816.1811764706,0,0,1,1,1,1,1,1
4133,5,14997434.0,113.4860803521,15547.9930766823,27319.0,8816.8336272781,0,0,1,1,1,1,1,1
4134,5,14988512.0,113.0198915009,15470.7818894898,22130.0,8853.226225635,0,0,1,1,1,1,1,1
4135,5,14997999.0,113.3484540171,15483.6655209805,36078.0,8827.5450264862,0,0,1,1,1,1,1,1
4136,5,14998396.0,113.1454323516,15469.0541575246,35558.0,8843.3938679245,0,0,1,1,1,1,1,1
4137,5,14983607.0,113.5240666683,15584.7654039511,34729.0,8813.8864705882,0,0,1,1,1,1,1,1
4138,5,14999762.0,113.2017961352,15488.1790791081,25916.0,8838.987625221,0,0,1,1,1,1,1,1
4139,5,14996178.0,113.0287997382,15507.4846404197,35900.0,8852.5253837072,0,0,1,1,1,1,1,1
4140,5,14985254.0,113.1111958463,15505.9767422027,21806.0,8846.0767414404,0,0,1,1,1,1,1,1
4141,5,14989288.0,113.2141833555,15507.0074042209,30318.0,8838.0235849057,0,0,1,1,1,1,1,1
4142,5,14998930.0,113.2080755094,15487.304761073,31736.0,8838.4973482616,0,0,1,1,1,1,1,1
4143,5,14993302.0,113.5840523989,15541.1396368859,22676.0,8809.2256169213,0,0,1,1,1,1,1,1
4144,5,14990010.0,113.2087303477,15596.3204827749,25909.0,8838.4492924528,0,0,1,1,0,1,1,1
4145,5,14988051.0,113.0900875638,15487.6040920864,24965.0,8847.7278630461,0,0,1,1,1,1,1,1
4146,5,14987820.0,113.2252722544,15494.9152044794,22111.0,8837.1580188679,0,0,1,1,1,1,1,1
4147,5,14990258.0,113.2735674062,15488.3258180079,26490.0,8833.3871538008,0,0,1,1,1,1,1,1
4148,5,14999384.0,113.2046489376,15493.8362802099,23794.0,8838.7648791986,0,0,1,1,1,1,1,1
4149,5,14984761.0,113.7822618592,15594.0425075849,22951.0,8793.8738262911,0,0,1,1,1,1,1,1
4150,5,14998579.0,113.4774167606,15543.0057740803,21027.0,8817.506760729,0,0,1,1,1,1,1,1
4151,5,14999984.0,113.2667874846,15470.3498350398,22853.0,8833.9128386337,0,0,1,1,1,1,1,1
4152,5,14993983.0,112.9786528369,15470.8058559223,22424.0,8856.457767277,0,0,1,1,1,1,1,1
4153,5,14997531.0,112.8185699366,15424.5388790995,24924.0,8869.0307510349,0,0,1,1,1,1,1,1
4154,5,14991739.0,113.1956739642,15528.4186844501,24745.0,8839.46875,0,0,1,1,1,1,1,1
4155,5,14997978.0,113.0819101082,15511.9576785617,27663.0,8848.3646017699,0,0,1,1,1,1,1,1
4156,5,14985138.0,113.2455370114,15497.1545807586,25387.0,8835.5766509434,0,0,1,1,1,1,1,1
4157,5,14997759.0,113.8170042604,15565.7255193926,29373.0,8791.1834701055,0,0,1,1,1,1,1,1
4158,5,14993274.0,113.650961091,15601.9292384038,25425.0,8804.0364063418,0,0,1,1,1,1,1,1
4159,5,14988940.0,113.6171070136,15546.6630729058,24046.0,8806.6627497062,0,0,1,1,1,1,1,1
4160,5,14998039.0,113.5481778651,15493.6922086948,22332.0,8812.008813161,0,0,1,1,1,1,1,1
4161,5,14984276.0,113.4522615574,15536.0859610434,30689.0,8819.4679223072,0,0,1,1,1,1,1,1
4162,5,14993348.0,113.1835264545,15481.7989951277,22048.0,8840.4174528302,0,0,1,1,1,1,1,1
4163,5,14998736.0,113.676245785,15494.1723089199,22760.0,8802.0751173709,0,0,1,1,1,1,1,1
4164,5,14994059.0,113.0447732665,15537.0870556132,27375.0,8851.2744982291,0,0,1,1,1,1,1,1
4165,5,14999441.0,113.4708953487,15507.1112316786,23219.0,8818.013521458,0,0,1,1,1,1,1,1
4166,5,14987685.0,113.693342234,15499.2582243355,22460.0,8800.7545507927,0,0,1,1,1,1,1,1
4167,5,14998706.0,112.9430765561,15426.1307608803,25084.0,8859.2474896633,0,0,1,1,1,1,1,1
4168,5,14995369.0,113.7017701932,15539.9310280394,21656.0,8800.0991784038,0,0,1,1,1,1,1,1
4169,5,14999580.0,113.2031696888,15492.8337993464,43387.0,8838.8803771361,0,0,1,1,1,1,1,1
4170,5,14987098.0,113.4308990306,15533.227313253,23922.0,8821.1288993526,0,0,1,1,1,1,1,1
4171,5,14999314.0,113.67186526,15558.6448820259,25585.0,8802.4143192488,0,0,1,1,1,1,1,1
4172,5,14990792.0,113.1361171578,15539.8727432146,21889.0,8844.1250737463,0,0,1,1,1,1,1,1
4173,5,14997270.0,113.4873213592,15516.7573831771,24213.0,8816.7372134039,0,0,1,1,1,1,1,1
4174,5,14999987.0,113.3334315556,15500.9467674872,32054.0,8828.715126545,0,0,1,1,1,1,1,1
4175,5,14994825.0,113.2390674783,15508.3503808814,29279.0,8836.0783736005,0,0,1,1,1,1,1,1
4176,5,14997011.0,113.6893211587,15515.4917203168,22917.0,8801.0627934272,0,0,1,1,1,1,1,1
4177,5,14992038.0,113.4602246873,15557.2577924362,27877.0,8818.845882353,0,0,1,1,1,1,1,1
4178,5,14988602.0,113.0859302289,15498.7102866565,24523.0,8848.0531286895,0,0,1,1,1,1,1,1
4179,5,14988693.0,113.2853945304,15516.2961840635,24395.0,8832.4649381261,0,0,1,1,1,1,1,1
4180,5,14999694.0,113.2689773538,15489.0493099393,22799.0,8833.74204947,0,0,1,1,1,1,1,1
4181,5,14993576.0,113.3818910179,15485.8320656793,21569.0,8824.9417304297,0,0,1,1,1,1,1,1
4182,5,14991419.0,113.33149984,15501.4678730546,22766.0,8828.8686690224,0,0,1,1,1,1,1,1
4183,5,14987471.0,113.1611864337,15535.0425698905,23714.0,8842.1657817109,0,0,1,1,1,1,1,1
4184,5,14999691.0,113.6690082482,15539.2534419542,24836.0,8802.6355633803,0,0,1,1,1,1,1,1
4185,5,14981556.0,113.2058645978,15488.4445914697,22253.0,8838.6761061947,0,0,1,1,1,1,1,1
4186,5,14994081.0,113.6448442555,15584.5496632971,24041.0,8804.5102759836,0,0,1,1,1,1,1,1
4187,5,14998309.0,113.4794595844,15597.9584098447,22058.0,8817.3480305703,0,0,1,1,1,1,1,1
4188,5,14996817.0,113.2907069547,15549.1661997343,21894.0,8832.0477031802,0,0,1,1,1,1,1,1
4189,5,14987114.0,113.3640539466,15589.9928431852,39476.0,8826.3333333333,0,0,1,1,1,1,1,1
4190,5,14996939.0,113.0897445139,15487.0937329278,21580.0,8847.7516224189,0,0,1,1,1,1,1,1
4191,5,14995062.0,113.1039004707,15522.6433875365,22547.0,8846.6442477876,0,0,1,1,1,1,1,1
4192,5,14997162.0,113.4881386225,15515.868935736,23750.0,8816.6737213404,0,0,1,1,1,1,1,1
4193,5,14997749.0,113.1503134237,15547.1331064415,23573.0,8843.0123820755,0,0,1,1,1,1,1,1
4194,5,14995042.0,113.2374287448,15517.729126734,26548.0,8836.206246317,0,0,1,1,1,1,1,1
4195,5,14996372.0,113.3607515204,15522.3543401031,28967.0,8826.5874043555,0,0,1,1,1,1,1,1
4196,5,14995833.0,113.1647705066,15479.6335755406,22191.0,8841.8826650943,0,0,1,1,1,1,1,1
4197,5,14990522.0,113.6051166197,15493.1229212699,20969.0,8807.5922444183,0,0,1,1,1,1,1,1
4198,5,14989918.0,113.0092906446,15438.0430900289,21656.0,8854.0567040756,0,0,1,1,1,1,1,1
4199,5,14999975.0,112.8668547781,15463.6924394874,23598.0,8865.2334515367,0,0,1,1,1,1,1,1
4200,5,14996675.0,113.2917796778,15517.5730620288,23400.0,8831.9640753828,0,0,1,1,1,1,1,1
4201,5,14998283.0,113.2796334087,15558.2475674049,22132.0,8832.9110718492,0,0,1,1,1,1,1,1
4202,5,14999188.0,113.0727876736,15498.3056416121,22059.0,8849.0784660767,0,0,1,1,1,1,1,1
4203,5,14987409.0,113.2950999069,15483.7970992851,22270.0,8831.7083087802,0,0,1,1,1,1,1,1
4204,5,14989005.0,113.4164676041,15481.6814058038,21365.0,8822.2513243084,0,0,1,1,1,1,1,1
4205,5,14988371.0,113.4879834506,15499.9499278474,22458.0,8816.6888235294,0,0,1,1,1,1,1,1
4206,5,14999616.0,113.2695663676,15553.9315139801,24591.0,8833.6961130742,0,0,1,1,1,1,1,1
4207,5,14989848.0,113.2099538301,15512.832418314,23646.0,8838.3537735849,0,0,1,1,1,1,1,1
4208,5,14988756.0,112.9513349874,15446.9123388225,22383.0,8858.6028368794,0,0,1,1,1,1,1,1
4209,5,14995987.0,113.0969238637,15495.0120989035,21525.0,8847.1899705015,0,0,1,1,1,1,1,1
4210,5,14999511.0,113.7370411609,15580.4412557183,23079.0,8797.3671554252,0,0,1,1,1,1,1,1
4211,5,14989785.0,113.3438538311,15564.8663406446,29712.0,8827.906360424,0,0,1,1,1,1,1,1
4212,5,14988029.0,113.7574526978,15524.5229376057,21216.0,8795.7916666667,0,0,1,1,1,1,1,1
4213,5,14995340.0,112.7683667059,15445.5317451955,22671.0,8872.9822485207,0,0,1,1,1,1,1,1
4214,5,14980956.0,113.3439014172,15509.2905953398,22297.0,8827.9057159694,0,0,1,1,1,1,1,1
4215,5,14999167.0,113.4729681988,15530.5291287176,22344.0,8817.8524397413,0,0,1,1,1,1,1,1
4216,5,14993245.0,113.6511809151,15490.5759226905,22425.0,8804.019377569,0,0,1,1,1,1,1,1
4217,5,14998635.0,113.6770112747,15537.4805773992,23600.0,8802.0158450704,0,0,1,1,1,1,1,1
4218,5,14994120.0,113.1776989913,15503.7441343673,23085.0,8840.8726415094,0,0,1,1,1,1,1,1
4219,5,14985067.0,113.3128066761,15468.9999050388,23136.0,8830.3282262817,0,0,1,1,1,1,1,1
4220,5,14993613.0,113.7150865505,15555.5568894569,21525.0,8799.0686619718,0,0,1,1,1,1,1,1
4221,5,14998351.0,112.6123798543,15461.9664521786,30702.0,8885.279028436,0,0,1,1,1,1,1,1
4222,5,14998664.0,112.8100476149,15533.5835245059,22080.0,8869.7007687759,0,0,1,1,1,1,1,1
4223,5,14997605.0,113.6181410299,15561.4846503825,28421.0,8806.5795654727,0,0,1,1,1,1,1,1
4224,5,14985817.0,113.0402166262,15534.4883765763,24808.0,8851.6343768458,0,0,1,1,1,1,1,1
4225,5,14989810.0,113.877360687,15566.5081812244,22076.0,8786.5240328253,0,0,1,1,1,1,1,1
4226,5,14999422.0,113.2710313771,15522.3981297413,21980.0,8833.581861013,0,0,1,1,1,1,1,1
4227,5,14985384.0,113.2436779732,15511.5144196505,21525.0,8835.7216981132,0,0,1,1,1,1,1,1
4228,5,14984391.0,113.5848630752,15523.8207545438,21698.0,8809.1657848325,0,0,1,1,1,1,1,1
4229,5,14983852.0,113.3887334178,15547.0702727176,31918.0,8824.4122497055,0,0,1,1,1,1,1,1
4230,5,14998920.0,113.0081365858,15486.3150146811,24989.0,8854.1440377804,0,0,1,1,1,1,1,1
4231,5,14998062.0,113.2146273299,15517.6715498309,21550.0,8837.9858573954,0,0,1,1,1,1,1,1
4232,5,14997524.0,113.8854653608,15544.4992120033,26804.0,8785.8957234915,0,0,1,1,1,1,1,1
4233,5,14984097.0,113.1199297495,15518.1189764055,23501.0,8845.393742621,0,0,1,1,1,1,1,1
4234,5,14998164.0,113.3472070315,15595.7755895988,23892.0,8827.6421424367,0,0,1,1,1,1,1,1
4235,5,14994194.0,113.6439877995,15566.3585518501,21256.0,8804.5766294774,0,0,1,1,1,1,1,1
4236,5,14992156.0,113.4593316665,15521.7168231174,22363.0,8818.9152941177,0,0,1,1,1,1,1,1
4237,5,14995327.0,113.5687137733,15464.6844313565,21740.0,8810.4153936545,0,0,1,1,1,1,1,1
4238,5,14992667.0,113.1219682262,15470.9632382284,28683.0,8845.2312684366,0,0,1,1,1,1,1,1
4239,5,14998741.0,113.4095188389,15509.1017306053,21422.0,8822.7888235294,0,0,1,1,1,1,1,1
4240,5,14997742.0,113.683779865,15533.1382550787,21326.0,8801.4917840376,0,0,1,1,1,1,1,1
4241,5,14999468.0,113.4040220627,15528.4174078707,24381.0,8823.2164705882,0,0,1,1,1,1,1,1
4242,5,14993074.0,113.585779674,15605.0720486006,30892.0,8809.0916568743,0,0,1,1,1,1,1,1
4243,5,14991436.0,113.3313713243,15536.4702887702,34696.0,8828.878680801,0,0,1,1,1,1,1,1
4244,5,14999119.0,113.5400019161,15568.781073075,21970.0,8812.6433607521,0,0,1,1,1,1,1,1
4245,5,14990632.0,113.5375746666,15544.9083134053,23035.0,8812.834803057,0,0,1,1,1,1,1,1
