duration,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,cls,no_idle,no_fiat,no_biat
4702.0,214.0,0.0,4488.0,0.0,2351.0,0.0,3022.1742173475,0.0,214.0,4488.0,2351.0,3022.1742173475,4702.0,4702.0,4702.0,0.0,0.0,0.0,0.0,0.0,7,True,False,True
9270932.0,23.0,12.0,661962.0,661829.0,539.6344004657,272.0279359117,9345.2070980807,7220.5725435027,10.0,661816.0,180.8644725804,5402.0183459632,9270932.0,9270932.0,9270932.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
2217284.0,36.0,13.0,291397.0,340597.0,617.1043696076,309.2437220982,8718.6203172474,7083.8542332247,11.0,291267.0,206.0289908939,4970.1852960574,2217284.0,2217284.0,2217284.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14962765.0,23.0,13.0,645406.0,645226.0,1596.5325437473,793.5692704693,20046.1371133766,15825.4852919831,10.0,645205.0,534.8811396297,11623.1067607338,14962765.0,14962765.0,14962765.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
1460376.0,34.0,13.0,316187.0,316141.0,357.1445341159,179.1882670594,7012.4008365754,5263.9469655006,11.0,316127.0,119.3312632783,4054.7367113844,1460376.0,1460376.0,1460376.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
1368.0,225.0,0.0,1143.0,0.0,684.0,0.0,649.12325486,0.0,225.0,1143.0,684.0,649.12325486,1368.0,1368.0,1368.0,0.0,0.0,0.0,0.0,0.0,7,True,False,True
14884973.0,22.0,13.0,519062.0,518999.0,627.7102011555,317.5495194675,9411.63476735,7360.1401972251,9.0,518985.0,211.3352121875,5466.3573801019,14884973.0,14884973.0,14884973.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14889713.0,7.0,12.0,549405.0,549206.0,784.2056670353,395.8286853649,10373.8759989146,8151.6868834662,4.0,549192.0,263.055191421,5980.8906297771,14889713.0,14889713.0,14889713.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14870057.0,37.0,13.0,501020.0,500874.0,689.2236848204,348.9064032474,10627.9031942681,8127.2370126145,11.0,500861.0,231.6388659553,6167.4982801085,14870057.0,14870057.0,14870057.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14882954.0,9.0,13.0,415768.0,466642.0,397.5984184655,201.477466867,6633.2609210478,5255.1020896597,1.0,415677.0,133.7168604338,3849.0381479461,14882954.0,14882954.0,14882954.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
9324260.0,37.0,13.0,674515.0,724528.0,570.0778307655,287.4486713114,10591.1072083865,8298.3411545122,11.0,674344.0,191.090480582,6135.6875463008,9324260.0,9324260.0,9324260.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
616000.0,1697.0,49753.0,318469.0,213431.0,205333.333333333,131592.0,176717.013883308,115737.823726732,729.0,295834.0,102666.666666667,122776.439015255,616000.0,616000.0,616000.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14992864.0,3.0,12.0,545246.0,545157.0,471.0118123842,238.2389086633,7658.344011539,5932.253887192,3.0,545143.0,158.2126545946,4441.7198454945,14992864.0,14992864.0,14992864.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14621155.0,22.0,13.0,542065.0,591595.0,1029.296374516,518.1653921394,13048.6763199942,10387.4374328319,10.0,541838.0,345.4822664871,7564.4260083731,14621155.0,14621155.0,14621155.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14807650.0,38.0,13.0,392970.0,444156.0,659.7255959011,330.3280889824,8691.4559692363,6996.2774326,11.0,392910.0,220.584993073,5031.9888193543,14807650.0,14807650.0,14807650.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14996241.0,38.0,13.0,684551.0,684372.0,807.4194798902,406.9279627563,12220.3399953773,9343.4690110135,11.0,684358.0,271.1552481692,7089.0645888306,14996241.0,14996241.0,14996241.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14934461.0,37.0,13.0,444353.0,481104.0,492.2143963614,248.200096392,7538.5472331259,6129.3032592869,11.0,444262.0,164.9979671428,4368.3794010085,14934461.0,14934461.0,14934461.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14925219.0,38.0,13.0,594188.0,594425.0,796.6455297571,399.4884926283,10861.8457593683,8429.4595577978,11.0,594116.0,266.6503314098,6292.0976706842,14925219.0,14925219.0,14925219.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14993861.0,38.0,13.0,529158.0,584619.0,862.7019562716,433.7242695979,9732.28226343,8021.7383074812,0.0,529039.0,288.6154453235,5639.898538433,14993861.0,14993861.0,14993861.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14904558.0,37.0,13.0,566857.0,616488.0,1104.0374814815,556.1189134734,12323.1303536487,9610.0164024528,11.0,566748.0,369.8217954444,7146.9733168836,14904558.0,14904558.0,14904558.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14999761.0,3.0,13.0,434014.0,483190.0,497.1557787279,250.4551845049,8313.7858972076,6627.5888196723,2.0,433918.0,166.5492771646,4815.240217977,14999761.0,14999761.0,14999761.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14956283.0,1.0,13.0,617384.0,617307.0,658.8063166241,333.5400414799,11697.7803932324,8826.4464095463,1.0,617293.0,221.4302232619,6786.3361677867,14956283.0,14956283.0,14956283.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14987741.0,37.0,13.0,469268.0,469186.0,630.983075822,312.8401159692,9913.0472017535,7678.852458751,11.0,469173.0,212.1016798041,5752.6189674438,14987741.0,14987741.0,14987741.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
7464671.0,22.0,13.0,879903.0,922548.0,451.658437708,228.2494801859,9293.939746144,7202.7266089957,10.0,879885.0,151.622339129,5387.5359871843,7464671.0,7464671.0,7464671.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
13392473.0,1436.0,5042.0,9144141.0,9156485.0,1216816.09090909,953415.571428572,2713522.24243016,2443544.75261114,631.0,9106578.0,515095.115384615,1813383.3965394,1479311.0,4345212.66666667,9295540.0,4304878.82698269,1391306.0,4177706.66666667,9106578.0,4280653.09580686,7,False,False,False
27604.0,313.0,0.0,27291.0,0.0,13802.0,0.0,19076.3267166402,0.0,313.0,27291.0,13802.0,19076.3267166402,27604.0,27604.0,27604.0,0.0,0.0,0.0,0.0,0.0,7,True,False,True
30606.0,30.0,27.0,23934.0,23919.0,1628.9444444445,933.21875,5590.5166337313,4210.8220884148,14.0,23673.0,600.1176470588,3308.6976661343,30606.0,30606.0,30606.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14969748.0,17.0,13.0,584100.0,659392.0,554.6586757568,279.0666654197,9638.8895225683,7778.7234962767,0.0,584022.0,186.0728642279,5586.8614320191,14969748.0,14969748.0,14969748.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
68542.0,31.0,27.0,63244.0,49277.0,3262.9047619048,1769.6052631579,13750.6095006904,8229.1120634905,14.0,49066.0,1142.3666666667,6543.9215254367,68542.0,68542.0,68542.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
674.0,326.0,0.0,348.0,0.0,337.0,0.0,15.5241746963,0.0,326.0,348.0,337.0,15.5241746963,674.0,674.0,674.0,0.0,0.0,0.0,0.0,0.0,7,True,False,True
14952307.0,6.0,13.0,608532.0,960230.0,688.3713457023,346.7338000651,11662.7414882053,9548.673217472,3.0,608447.0,231.0449811484,6762.0704129795,14952307.0,14952307.0,14952307.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14998196.0,37.0,12.0,1134868.0,1134807.0,604.351694403,303.6248684104,11573.4081953529,8615.4644516532,11.0,1134793.0,202.0938906406,6661.702713082,2452845.0,2452845.0,2452845.0,0.0,1134793.0,1134793.0,1134793.0,0.0,7,False,False,False
14718263.0,21.0,12.0,657200.0,703806.0,869.4112469727,437.5800474489,13790.217804244,10442.0280206704,9.0,657089.0,293.0232136813,8013.4865111924,14718263.0,14718263.0,14718263.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14868143.0,22.0,13.0,606831.0,606729.0,582.3771641206,294.7619615798,10170.823697209,7759.3895615452,9.0,606714.0,196.1056623185,5906.006476867,14868143.0,14868143.0,14868143.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14921884.0,7.0,12.0,686134.0,739246.0,828.796767385,416.3860754178,12509.6392398081,9916.9946407486,1.0,686063.0,277.7404608569,7249.3655920606,14921884.0,14921884.0,14921884.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14984458.0,38.0,13.0,479154.0,533306.0,1029.9969755293,518.5112979688,12580.5338081325,9924.9088344253,11.0,479065.0,344.8825722703,7292.4258023237,14984458.0,14984458.0,14984458.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14970561.0,37.0,13.0,616592.0,663121.0,678.0715191593,341.4272584213,11556.9644625315,8634.5026225229,11.0,616501.0,227.0812881109,6692.9811869034,14970561.0,14970561.0,14970561.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14998524.0,38.0,13.0,530646.0,530895.0,508.1317207033,252.2728419689,8401.5801891216,6504.7177359789,11.0,530540.0,170.1072234635,4864.5813130772,14998524.0,14998524.0,14998524.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14906546.0,38.0,12.0,557755.0,607734.0,837.8154788669,422.5091692412,11983.8599712901,9162.8733191144,11.0,557552.0,280.8634359573,6946.7328820869,14906546.0,14906546.0,14906546.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14971585.0,38.0,13.0,417110.0,417041.0,502.3836448441,253.34751413,8151.6334757981,6354.936570307,11.0,417021.0,168.4168579014,4723.2771080982,14971585.0,14971585.0,14971585.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14751450.0,38.0,13.0,1020030.0,1019970.0,1048.4998933826,526.0148490053,17587.2390713831,13189.5048964003,11.0,1019970.0,351.0745394831,10185.8748053431,4127359.0,4127359.0,4127359.0,0.0,1019970.0,1019970.0,1019970.0,0.0,7,False,False,False
14978037.0,38.0,13.0,1075958.0,1216663.0,532.8714600825,268.1686391062,9775.8286152493,7862.0891934737,11.0,1075958.0,178.3906648246,5659.8115483493,3967811.0,3967811.0,3967811.0,0.0,1075958.0,1075958.0,1075958.0,0.0,7,False,False,False
12967441.0,38.0,13.0,455965.0,498670.0,545.4190115668,273.8751584016,8481.8844716843,6700.8861170593,11.0,455875.0,182.3215932737,4908.1229664918,12967441.0,12967441.0,12967441.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
1866983.0,1141.0,2078.0,623499.0,677033.0,201629.555555556,181761.9,265722.211930811,256432.248716433,23.0,623499.0,93349.15,189130.214246213,1866983.0,1866983.0,1866983.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14859928.0,4.0,12.0,605607.0,605516.0,563.0860174308,283.7052388407,9643.0641389283,7488.8577327075,0.0,605502.0,188.6519823789,5585.2618068442,14859928.0,14859928.0,14859928.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14725312.0,21.0,13.0,1305606.0,1254886.0,638.7313264509,320.0640961333,12280.9307984957,8984.5861220296,11.0,1254872.0,213.695245835,6963.3237250696,1521560.0,1521560.0,1521560.0,0.0,1254872.0,1254872.0,1254872.0,0.0,7,False,False,False
14651061.0,38.0,13.0,661987.0,661934.0,1121.8179173048,564.9729478695,18060.2701667049,13499.8280630156,12.0,661919.0,376.6339588689,10474.8225381133,14651061.0,14651061.0,14651061.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14995390.0,37.0,13.0,543816.0,543718.0,697.7795718939,351.880229966,9746.4601892037,7882.7811538251,11.0,543696.0,233.9155461267,5649.8012307284,14995390.0,14995390.0,14995390.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14906360.0,12.0,13.0,608053.0,652883.0,636.8307343957,320.6079279047,11233.3992360351,8725.542779482,1.0,607981.0,213.2465451632,6504.6750986016,14906360.0,14906360.0,14906360.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14979632.0,38.0,13.0,509299.0,558335.0,630.7439892206,316.6807323158,9791.9364948772,7663.1058398604,11.0,509225.0,210.8263243821,5666.1988594916,14979632.0,14979632.0,14979632.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14873283.0,38.0,13.0,641717.0,649833.0,915.8942053082,460.1249534335,15467.1290725315,11844.267317882,11.0,641646.0,306.9694336663,8962.2994707177,14873283.0,14873283.0,14873283.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14968794.0,22.0,13.0,877550.0,921794.0,788.7811561364,398.5726381936,12004.4688277746,9491.9639960046,10.0,877321.0,264.7750734072,6961.8104008078,14968794.0,14968794.0,14968794.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14925713.0,37.0,13.0,1014914.0,1015164.0,1032.2660626599,517.7189958917,16086.5126428468,12320.3083219484,11.0,1014819.0,345.6466351721,9318.062465968,1261232.0,1261232.0,1261232.0,0.0,1014819.0,1014819.0,1014819.0,0.0,7,False,False,False
14936973.0,23.0,13.0,497382.0,721090.0,750.2623436637,376.9243240509,11358.7202429833,9008.2759300941,10.0,497291.0,251.2653792454,6579.7517262891,14936973.0,14936973.0,14936973.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14756159.0,38.0,13.0,744071.0,982304.0,1721.025658969,863.9418468045,23125.7069620073,18166.3535523125,12.0,744071.0,576.4349779288,13404.2247089721,14756159.0,14756159.0,14756159.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
5005003.0,38.0,13.0,527519.0,332945.0,752.1657649534,338.1559667674,10383.8371127441,6932.4189320365,11.0,527519.0,251.5708972104,6012.7018884804,5005003.0,5005003.0,5005003.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
1812520.0,1599.0,96145.0,1472406.0,1522978.0,440715.75,587677.0,695693.884012633,810346.405244387,915.0,1472406.0,226565.0,505318.720086781,1522063.0,1522063.0,1522063.0,0.0,1472406.0,1472406.0,1472406.0,0.0,7,False,False,False
14635459.0,21.0,13.0,641461.0,647640.0,1242.6012905417,627.9865161763,18854.8601056696,14390.2091629331,10.0,641380.0,418.2515717878,10951.6502782154,14635459.0,14635459.0,14635459.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14796104.0,21.0,13.0,421766.0,421681.0,468.7800272471,236.3380123706,7017.7601363881,5422.9965073982,10.0,421666.0,157.4556134937,4058.3385745971,14796104.0,14796104.0,14796104.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
10883676.0,38.0,13.0,574460.0,620167.0,920.3098258075,462.1322236848,12759.180915216,9551.0826336488,11.0,574331.0,307.6396630674,7385.7331643343,10883676.0,10883676.0,10883676.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
194691.0,9038.0,53559.0,185653.0,91426.0,97345.5,72492.5,124885.664155258,26776.0124645176,840.0,91426.0,38938.2,36370.3707013003,194691.0,194691.0,194691.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
3479.0,292.0,0.0,3187.0,0.0,1739.5,0.0,2047.073887284,0.0,292.0,3187.0,1739.5,2047.073887284,3479.0,3479.0,3479.0,0.0,0.0,0.0,0.0,0.0,7,True,False,True
14807998.0,3.0,12.0,875168.0,875061.0,796.0375766047,402.1830305006,16858.9202998397,12640.1665048236,1.0,875041.0,267.1862798167,9771.9097719839,14807998.0,14807998.0,14807998.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
12696634.0,20.0,12.0,510153.0,510148.0,450.9383435147,226.5046830678,7950.3283295433,6151.8733164166,11.0,510135.0,150.7734710842,4553.173184575,12696634.0,12696634.0,12696634.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14747661.0,22.0,12.0,728064.0,728236.0,1316.0425664823,663.6455124441,21079.4223837734,15623.7772957652,10.0,727939.0,442.2617705272,12231.7739810232,14747661.0,14747661.0,14747661.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
2931339.0,21.0,13.0,273032.0,320321.0,566.1062186172,283.5331010453,8147.1695850849,6396.5599197958,11.0,272906.0,188.9845271098,4710.3341347317,2931339.0,2931339.0,2931339.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
12930764.0,1638.0,12153.0,12296201.0,12293994.0,2148223.5,1839999.14285714,4974391.56152638,4611225.79991481,717.0,12246951.0,923626.0,3260290.52388692,12741529.0,12741529.0,12741529.0,0.0,12246951.0,12246951.0,12246951.0,0.0,7,False,False,False
2983668.0,31.0,13.0,332256.0,332179.0,580.5894142829,290.912699961,8068.8142186946,6124.4683661451,11.0,332165.0,193.8453742204,4653.9255294083,2983668.0,2983668.0,2983668.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14966919.0,5.0,12.0,492497.0,583358.0,401.1362868859,202.1190952059,7382.907001514,5844.743484959,2.0,492429.0,134.398798513,4275.1994338824,14966919.0,14966919.0,14966919.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14999990.0,0.0,12.0,494074.0,541011.0,439.651661339,221.9289428076,6694.1650475453,5320.2586817415,0.0,493977.0,147.6246198664,3880.7649031192,14999990.0,14999990.0,14999990.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14946963.0,3.0,12.0,671268.0,675013.0,340.2989322223,171.533757187,7158.1712414248,5488.0259055989,3.0,671160.0,114.0458488795,4144.6817134734,14946963.0,14946963.0,14946963.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14910677.0,7.0,12.0,507395.0,507314.0,321.1915860673,161.5665523418,6130.2771807625,4503.7441558782,0.0,507300.0,108.0671783499,3556.586568854,14910677.0,14910677.0,14910677.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14985515.0,0.0,12.0,703411.0,703909.0,332.0716200944,169.0337153428,7377.2847574371,5663.7623297083,0.0,703411.0,112.0144339298,4286.1605136321,14985515.0,14985515.0,14985515.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14876200.0,4.0,12.0,382100.0,782069.0,478.0568159907,244.5011915915,8716.242871873,7226.3173898328,1.0,382100.0,161.7646419173,5073.5749158685,14876200.0,14876200.0,14876200.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14954535.0,38.0,13.0,353278.0,379231.0,641.0225470445,321.7482088685,8903.070585782,7177.4876252186,11.0,353068.0,214.2207308513,5152.2124867845,14954535.0,14954535.0,14954535.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14941828.0,37.0,13.0,553636.0,553469.0,785.5850683491,392.418750165,11519.2548474141,9071.4610368928,11.0,553447.0,262.6072621182,6666.7059263011,14941828.0,14941828.0,14941828.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14997460.0,4.0,13.0,406751.0,406661.0,561.1947313276,281.6791878745,9150.4221260412,6859.9873423266,1.0,406646.0,187.5432673069,5293.1311570693,14997460.0,14997460.0,14997460.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14991664.0,5.0,12.0,461767.0,461685.0,591.7765365334,297.1939180081,9071.285708438,7056.3436970063,3.0,461672.0,197.8366280451,5249.1130000465,14991664.0,14991664.0,14991664.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14760152.0,22.0,13.0,404679.0,404586.0,743.385645933,372.5301629127,9979.2367712906,7765.8385024805,10.0,404573.0,248.8015507796,5779.819681358,14760152.0,14760152.0,14760152.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14960988.0,17.0,12.0,380558.0,390289.0,472.7572521014,236.3410942403,7623.8258483875,5909.1651546098,3.0,380449.0,157.9146093033,4408.7650264988,14960988.0,14960988.0,14960988.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14983087.0,4.0,12.0,469508.0,517724.0,500.7179427196,251.7867477776,8406.3553184722,6671.6809291644,2.0,469419.0,167.537956637,4865.3708762724,14983087.0,14983087.0,14983087.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
8796251.0,2.0,12.0,422862.0,471540.0,274.1677212231,138.1689678463,5246.944092547,4191.8035591402,0.0,422774.0,91.8697295999,3037.8689420987,8796251.0,8796251.0,8796251.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
170717.0,1272.0,4943.0,165095.0,56307.0,83183.5,30625.0,115840.354210008,36319.8326950992,593.0,109467.0,34143.4,48136.1995908485,170717.0,170717.0,170717.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
99470.0,243.0,0.0,83633.0,0.0,24867.5,0.0,39660.5988272156,0.0,243.0,83633.0,24867.5,39660.5988272156,99470.0,99470.0,99470.0,0.0,0.0,0.0,0.0,0.0,7,True,False,True
9667774.0,3.0,13.0,578879.0,578693.0,518.931884058,258.3265400397,8551.6335463401,6657.0217664443,3.0,578680.0,174.4078149805,4961.0852004051,9667774.0,9667774.0,9667774.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
846.0,82.0,679.0,329.0,679.0,205.5,679.0,174.6525121491,0.0,82.0,435.0,211.5,154.0043289435,846.0,846.0,846.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
1072.0,52.0,913.0,527.0,913.0,289.5,913.0,335.8742324145,0.0,52.0,493.0,268.0,199.2996069573,1072.0,1072.0,1072.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14983468.0,2.0,4.0,1586249.0,1634312.0,2881.9903827659,13543.5895117541,37769.4546439333,85521.4524483147,2.0,1586249.0,2376.065334602,34289.6458619555,12320502.0,12320502.0,12320502.0,0.0,1586249.0,1586249.0,1586249.0,0.0,7,False,False,False
1172.0,47.0,1011.0,519.0,1011.0,283.0,1011.0,333.7529026091,0.0,47.0,606.0,293.0,245.0394526058,1172.0,1172.0,1172.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
1101.0,47.0,947.0,453.0,947.0,250.0,947.0,287.0836115141,0.0,47.0,601.0,275.25,240.4688129467,1101.0,1101.0,1101.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
1141.0,52.0,972.0,483.0,972.0,267.5,972.0,304.761382068,0.0,52.0,606.0,285.25,239.1831585487,1141.0,1141.0,1141.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14982449.0,2.0,2666.0,26926.0,44981.0,1559.4793878826,20296.7181571816,5092.9131322108,9595.5733448283,2.0,26003.0,1448.2792653456,4686.3306582648,14982449.0,14982449.0,14982449.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
1133.0,47.0,965.0,476.0,965.0,261.5,965.0,303.347160857,0.0,47.0,610.0,283.25,242.5377977416,1133.0,1133.0,1133.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
1207.0,43.0,1045.0,603.0,1045.0,323.0,1045.0,395.9785347718,0.0,43.0,561.0,301.75,240.1955800315,1207.0,1207.0,1207.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
3655.0,59.0,3493.0,3013.0,3493.0,1536.0,3493.0,2088.7931922524,0.0,59.0,2851.0,913.75,1311.2408563393,3655.0,3655.0,3655.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14994697.0,2.0,19.0,58179.0,58215.0,1601.7211836342,16437.7324561404,5190.1909215218,12116.9022969164,2.0,58179.0,1459.4799493868,4750.617012551,14994697.0,14994697.0,14994697.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
1183.0,48.0,1024.0,521.0,1024.0,284.5,1024.0,334.4600125576,0.0,48.0,614.0,295.75,248.8317704796,1183.0,1183.0,1183.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
1581.0,210.0,1395.0,857.0,1395.0,533.5,1395.0,457.4969945256,0.0,186.0,671.0,395.25,236.8133934838,1581.0,1581.0,1581.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
2630.0,61.0,2450.0,2001.0,2450.0,1031.0,2450.0,1371.7867910138,0.0,61.0,1821.0,657.5,805.3073947258,2630.0,2630.0,2630.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
14994258.0,2.0,25.0,48701.0,48779.0,1436.6881947106,11339.3653555219,4893.7883293807,12153.4357470795,2.0,48701.0,1275.1303682286,4427.6624852579,14994258.0,14994258.0,14994258.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
1100.0,49.0,946.0,449.0,946.0,249.0,946.0,282.8409447021,0.0,49.0,602.0,275.0,240.1700786249,1100.0,1100.0,1100.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
1038.0,217.0,857.0,356.0,857.0,286.5,857.0,98.2827553541,0.0,175.0,465.0,259.5,138.2485684073,1038.0,1038.0,1038.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
6561435.0,3.0,18.0,1446505.0,1496520.0,1774.5323235056,10337.0317460317,24304.7026563498,60473.1595380865,3.0,1446505.0,1516.043207024,22435.0005717924,6277310.0,6277310.0,6277310.0,0.0,1446505.0,1446505.0,1446505.0,0.0,7,False,False,False
14495355.0,214.0,1.0,5360364.0,5359145.0,2415892.5,2407495.83333333,2413943.61952331,2407408.78137693,1.0,5359145.0,1115027.30769231,1991342.47039126,3871519.0,4815212.0,6160199.0,1195948.0304037,3871213.0,4547871.66666667,5359145.0,753044.647093938,7,False,False,False
10773305.0,0.0,174.0,5359048.0,5359289.0,1510642.42857143,2154595.6,2579525.62945233,2860581.68419205,0.0,5358520.0,828715.769230769,1979138.19347297,5213841.0,5286825.5,5359810.0,103215.669738175,5213310.0,5285915.0,5358520.0,102678.975691229,7,False,False,False
10054845.0,51702.0,50095.0,8381940.0,8431479.0,3351405.0,3351070.0,4426629.73867575,4465051.89881714,528.0,8381412.0,1436406.42857143,3116583.6077544,1571636.0,5002375.0,8433114.0,4851797.62276221,1571108.0,4976260.0,8381412.0,4815612.14034177,7,False,False,False
49271.0,49139.0,0.0,49139.0,0.0,49139.0,0.0,0.0,0.0,132.0,49139.0,24635.5,34653.1820111804,49271.0,49271.0,49271.0,0.0,0.0,0.0,0.0,0.0,7,True,False,True
199701.0,0.0,199701.0,0.0,199701.0,0.0,199701.0,0.0,0.0,1166.0,198535.0,99850.5,139560.958292425,199701.0,199701.0,199701.0,0.0,0.0,0.0,0.0,0.0,7,True,True,False
12099312.0,394.0,509.0,10000391.0,10000468.0,2943816.5,2419830.6,4736823.34028168,4266096.02263569,153.0,9676422.0,1209931.2,3002445.94627763,1331367.0,5887633.0,10443899.0,6443533.17097934,1331208.0,5503815.0,9676422.0,5900957.40985283,7,False,False,False
1332278.0,151.0,138.0,1122991.0,1331274.0,333069.5,443943.333333333,535608.313034815,768450.911642919,18.0,1122991.0,166534.75,393213.879459385,1330981.0,1330981.0,1330981.0,0.0,1122991.0,1122991.0,1122991.0,0.0,7,False,False,False
10295519.0,105656.0,56361.0,9641242.0,9861368.0,3347304.33333333,2573879.75,5451532.14441902,4859499.48928803,719.0,9608481.0,1286939.875,3364353.25234528,10042632.0,10042632.0,10042632.0,0.0,9608481.0,9608481.0,9608481.0,0.0,7,False,False,False
226298.0,226054.0,23714.0,226054.0,23714.0,226054.0,23714.0,0.0,0.0,244.0,202584.0,75432.6666666667,110726.952206016,226298.0,226298.0,226298.0,0.0,0.0,0.0,0.0,0.0,7,True,False,False
12601486.0,1.0,25.0,4147980.0,4047701.0,59722.682464455,58311.8194444444,332800.664708877,325009.762195244,1.0,4047627.0,29442.7242990654,230174.431683507,1999772.0,2925720.25,4147980.0,1096053.81479435,1200529.0,1954405.25,4047627.0,1397725.75078134,7,False,False,False
12348699.0,61.0,0.0,1822161.0,2062220.0,385896.84375,352653.028571429,380003.381328641,462386.464384119,0.0,1822161.0,181598.514705882,313893.555582048,2035005.0,2035005.0,2035005.0,0.0,1822161.0,1822161.0,1822161.0,0.0,7,False,False,False
